ZIP Code,Week Number,Week Start,Week End,Cases - Weekly,Cases - Cumulative,Case Rate - Weekly,Case Rate - Cumulative,Tests - Weekly,Tests - Cumulative,Test Rate - Weekly,Test Rate - Cumulative,Percent Tested Positive - Weekly,Percent Tested Positive - Cumulative,Deaths - Weekly,Deaths - Cumulative,Death Rate - Weekly,Death Rate - Cumulative,Population,Row ID,ZIP Code Location
60602,19,05/09/2021,05/15/2021,0,105,0,8440.5,77,2702,6190,217202.6,0.0,0.0,0,2,0.0,160.8,1244,60602-2021-19,POINT (-87.628309 41.883136)
60601,10,03/07/2021,03/13/2021,17,945,116,6439.5,690,21462,4702,146248.7,0.0,0.0,0,11,0.0,75.0,14675,60601-2021-10,POINT (-87.622844 41.886262)
60601,11,03/14/2021,03/20/2021,29,974,198,6637.1,979,22441,6671,152919.9,0.0,0.0,0,11,0.0,75.0,14675,60601-2021-11,POINT (-87.622844 41.886262)
60601,25,06/20/2021,06/26/2021,1,1111,7,7570.7,480,31246,3271,212919.9,0.0,0.0,0,12,0.0,81.8,14675,60601-2021-25,POINT (-87.622844 41.886262)
60601,26,06/27/2021,07/03/2021,2,1113,14,7584.3,295,31541,2010,214930.2,0.0,0.0,0,12,0.0,81.8,14675,60601-2021-26,POINT (-87.622844 41.886262)
60601,3,01/17/2021,01/23/2021,19,871,130,5935.3,525,17129,3578,116722.3,0.0,0.1,0,11,0.0,75.0,14675,60601-2021-3,POINT (-87.622844 41.886262)
60601,38,09/19/2021,09/25/2021,186,1450,1268,9880.7,11115,51345,75741,349880.7,0.0,0.0,0,12,0.0,81.8,14675,60601-2021-38,POINT (-87.622844 41.886262)
60601,39,09/26/2021,10/02/2021,11,1461,75,9955.7,1576,52921,10739,360620.1,0.0,0.0,0,12,0.0,81.8,14675,60601-2021-39,POINT (-87.622844 41.886262)
60601,4,01/24/2021,01/30/2021,13,884,89,6023.9,550,17679,3748,120470.2,0.0,0.1,0,11,0.0,75.0,14675,60601-2021-4,POINT (-87.622844 41.886262)
60601,40,10/03/2021,10/09/2021,25,1486,170,10126.1,1943,54864,13240,373860.3,0.0,0.0,0,12,0.0,81.8,14675,60601-2021-40,POINT (-87.622844 41.886262)
60601,41,10/10/2021,10/16/2021,18,1504,123,10248.7,1083,55947,7380,381240.2,0.0,0.0,0,12,0.0,81.8,14675,60601-2021-41,POINT (-87.622844 41.886262)
60601,42,10/17/2021,10/23/2021,26,1530,177,10425.9,1156,57103,7877,389117.5,0.0,0.0,0,12,0.0,81.8,14675,60601-2021-42,POINT (-87.622844 41.886262)
60601,43,10/24/2021,10/30/2021,22,1552,150,10575.8,1243,58346,8470,397587.7,0.0,0.0,0,12,0.0,81.8,14675,60601-2021-43,POINT (-87.622844 41.886262)
60604,27,06/28/2020,07/04/2020,0,23,0,2941.2,19,192,2430,24552.4,0.1,0.1,0,0,0.0,0.0,782,60604-2020-27,POINT (-87.629029 41.878153)
60601,44,10/31/2021,11/06/2021,20,1572,136,10712.1,1119,59465,7625,405212.9,0.0,0.0,0,12,0.0,81.8,14675,60601-2021-44,POINT (-87.622844 41.886262)
60601,6,02/07/2021,02/13/2021,3,900,20,6132.9,621,18861,4232,128524.7,0.0,0.0,0,11,0.0,75.0,14675,60601-2021-6,POINT (-87.622844 41.886262)
60602,17,04/25/2021,05/01/2021,1,105,80,8440.5,82,2541,6592,204260.5,0.0,0.0,0,2,0.0,160.8,1244,60602-2021-17,POINT (-87.628309 41.883136)
60601,45,11/07/2021,11/13/2021,9,1581,61,10773.4,1224,60689,8341,413553.7,0.0,0.0,0,12,0.0,81.8,14675,60601-2021-45,POINT (-87.622844 41.886262)
60601,46,11/14/2021,11/20/2021,26,1607,177,10950.6,1491,62180,10160,423713.8,0.0,0.0,0,12,0.0,81.8,14675,60601-2021-46,POINT (-87.622844 41.886262)
60601,47,11/21/2021,11/27/2021,26,1633,177,11127.8,1105,63285,7530,431243.6,0.0,0.0,0,12,0.0,81.8,14675,60601-2021-47,POINT (-87.622844 41.886262)
60601,48,11/28/2021,12/04/2021,24,1657,164,11291.3,1547,64832,10542,441785.3,0.0,0.0,0,12,0.0,81.8,14675,60601-2021-48,POINT (-87.622844 41.886262)
60601,10,03/06/2022,03/12/2022,7,4107,48,27986.4,789,88117,5376,600456.6,0.0,0.1,0,13,0.0,88.6,14675,60601-2022-10,POINT (-87.622844 41.886262)
60601,11,03/13/2022,03/19/2022,12,4119,82,28068.1,822,88939,5601,606057.9,0.0,0.1,0,13,0.0,88.6,14675,60601-2022-11,POINT (-87.622844 41.886262)
60601,12,03/20/2022,03/26/2022,21,4140,143,28211.2,823,89762,5608,611666.1,0.0,0.1,0,13,0.0,88.6,14675,60601-2022-12,POINT (-87.622844 41.886262)
60601,13,03/27/2022,04/02/2022,34,4174,232,28442.9,865,90627,5894,617560.5,0.0,0.1,0,13,0.0,88.6,14675,60601-2022-13,POINT (-87.622844 41.886262)
60601,14,04/03/2022,04/09/2022,35,4209,238,28681.4,544,91171,3707,621267.5,0.1,0.1,0,13,0.0,88.6,14675,60601-2022-14,POINT (-87.622844 41.886262)
60601,15,04/10/2022,04/16/2022,33,4242,225,28906.3,411,91582,2801,624068.1,0.1,0.1,0,13,0.0,88.6,14675,60601-2022-15,POINT (-87.622844 41.886262)
60604,28,07/05/2020,07/11/2020,0,23,0,2941.2,29,221,3708,28260.9,0.0,0.1,0,0,0.0,0.0,782,60604-2020-28,POINT (-87.629029 41.878153)
60601,16,04/17/2022,04/23/2022,24,4266,164,29069.8,447,92029,3046,627114.1,0.0,0.1,0,13,0.0,88.6,14675,60601-2022-16,POINT (-87.622844 41.886262)
60601,17,04/24/2022,04/30/2022,45,4311,307,29376.5,494,92523,3366,630480.4,0.1,0.1,0,13,0.0,88.6,14675,60601-2022-17,POINT (-87.622844 41.886262)
60601,49,12/05/2021,12/11/2021,36,1693,245,11536.6,1410,66242,9608,451393.5,0.0,0.0,0,12,0.0,81.8,14675,60601-2021-49,POINT (-87.622844 41.886262)
60601,5,01/31/2021,02/06/2021,13,897,89,6112.4,561,18240,3823,124293,0.0,0.1,0,11,0.0,75.0,14675,60601-2021-5,POINT (-87.622844 41.886262)
60601,50,12/12/2021,12/18/2021,199,1892,1356,12892.7,1963,68205,13376,464770,0.1,0.0,0,12,0.0,81.8,14675,60601-2021-50,POINT (-87.622844 41.886262)
60601,51,12/19/2021,12/25/2021,423,2315,2882,15775.1,3281,71486,22358,487127.8,0.2,0.0,0,12,0.0,81.8,14675,60601-2021-51,POINT (-87.622844 41.886262)
60601,43,10/23/2022,10/29/2022,18,5250,123,35775.1,189,100576,1288,685356,0.1,0.1,0,13,0.0,88.6,14675,60601-2022-43,POINT (-87.622844 41.886262)
60601,44,10/30/2022,11/05/2022,13,5263,89,35863.7,188,100764,1281,686637.1,0.1,0.1,0,13,0.0,88.6,14675,60601-2022-44,POINT (-87.622844 41.886262)
60601,45,11/06/2022,11/12/2022,12,5275,82,35945.5,185,100949,1261,687897.8,0.1,0.1,0,13,0.0,88.6,14675,60601-2022-45,POINT (-87.622844 41.886262)
60602,20,05/16/2021,05/22/2021,1,106,80,8520.9,78,2780,6270,223472.7,0.0,0.0,0,2,0.0,160.8,1244,60602-2021-20,POINT (-87.628309 41.883136)
60602,24,06/13/2021,06/19/2021,0,106,0,8520.9,73,3069,5868,246704.2,0.0,0.0,0,2,0.0,160.8,1244,60602-2021-24,POINT (-87.628309 41.883136)
60602,26,06/27/2021,07/03/2021,1,107,80,8601.3,55,3184,4421,255948.6,0.0,0.0,0,2,0.0,160.8,1244,60602-2021-26,POINT (-87.628309 41.883136)
60602,27,07/04/2021,07/10/2021,0,107,0,8601.3,43,3227,3457,259405.1,0.0,0.0,0,2,0.0,160.8,1244,60602-2021-27,POINT (-87.628309 41.883136)
60603,26,06/27/2021,07/03/2021,0,80,0,6814.3,44,3059,3748,260562.2,0.0,0.0,0,0,0.0,0.0,1174,60603-2021-26,POINT (-87.625473 41.880112)
60602,35,08/23/2020,08/29/2020,1,21,80,1688.1,48,562,3858,45176.8,0.0,0.1,0,0,0.0,0.0,1244,60602-2020-35,POINT (-87.628309 41.883136)
60604,50,12/06/2020,12/12/2020,2,74,256,9462.9,58,999,7417,127749.4,0.0,0.1,0,0,0.0,0.0,782,60604-2020-50,POINT (-87.629029 41.878153)
60602,37,09/06/2020,09/12/2020,0,21,0,1688.1,26,630,2090,50643.1,0.0,0.1,0,0,0.0,0.0,1244,60602-2020-37,POINT (-87.628309 41.883136)
60604,51,12/13/2020,12/19/2020,0,74,0,9462.9,75,1074,9591,137340.2,0.0,0.1,0,0,0.0,0.0,782,60604-2020-51,POINT (-87.629029 41.878153)
60604,52,12/20/2020,12/26/2020,2,76,256,9718.7,49,1123,6266,143606.1,0.1,0.1,0,0,0.0,0.0,782,60604-2020-52,POINT (-87.629029 41.878153)
60602,38,09/13/2020,09/19/2020,1,22,80,1768.5,49,679,3939,54582,0.0,0.1,0,0,0.0,0.0,1244,60602-2020-38,POINT (-87.628309 41.883136)
60604,53,12/27/2020,01/02/2021,1,77,128,9846.5,54,1177,6905,150511.5,0.0,0.1,0,0,0.0,0.0,782,60604-2020-53,POINT (-87.629029 41.878153)
60602,39,09/20/2020,09/26/2020,0,22,0,1768.5,42,721,3376,57958.2,0.0,0.1,0,0,0.0,0.0,1244,60602-2020-39,POINT (-87.628309 41.883136)
60604,29,07/12/2020,07/18/2020,0,23,0,2941.2,16,237,2046,30306.9,0.0,0.1,0,0,0.0,0.0,782,60604-2020-29,POINT (-87.629029 41.878153)
60604,30,07/19/2020,07/25/2020,0,23,0,2941.2,17,254,2174,32480.8,0.0,0.1,0,0,0.0,0.0,782,60604-2020-30,POINT (-87.629029 41.878153)
60604,31,07/26/2020,08/01/2020,0,23,0,2941.2,24,278,3069,35549.9,0.0,0.1,0,0,0.0,0.0,782,60604-2020-31,POINT (-87.629029 41.878153)
60604,32,08/02/2020,08/08/2020,0,23,0,2941.2,26,304,3325,38874.7,0.0,0.1,0,0,0.0,0.0,782,60604-2020-32,POINT (-87.629029 41.878153)
60604,33,08/09/2020,08/15/2020,0,23,0,2941.2,35,339,4476,43350.4,0.0,0.1,0,0,0.0,0.0,782,60604-2020-33,POINT (-87.629029 41.878153)
60634,11,03/08/2020,03/14/2020,,,,,2,6,3,7.9,0.0,0.0,0,0,0.0,0.0,75995,60634-2020-11,POINT (-87.797373 41.944967)
60601,52,12/26/2021,01/01/2022,591,2906,4027,19802.4,2374,73860,16177,503304.9,0.3,0.0,0,12,0.0,81.8,14675,60601-2021-52,POINT (-87.622844 41.886262)
60604,34,08/16/2020,08/22/2020,4,27,512,3452.7,32,371,4092,47442.5,0.1,0.1,0,0,0.0,0.0,782,60604-2020-34,POINT (-87.629029 41.878153)
60604,35,08/23/2020,08/29/2020,1,28,128,3580.6,29,400,3708,51150.9,0.2,0.1,0,0,0.0,0.0,782,60604-2020-35,POINT (-87.629029 41.878153)
60604,36,08/30/2020,09/05/2020,1,29,128,3708.4,25,425,3197,54347.8,0.1,0.1,0,0,0.0,0.0,782,60604-2020-36,POINT (-87.629029 41.878153)
60604,37,09/06/2020,09/12/2020,0,29,0,3708.4,22,447,2813,57161.1,0.0,0.1,0,0,0.0,0.0,782,60604-2020-37,POINT (-87.629029 41.878153)
60604,38,09/13/2020,09/19/2020,0,29,0,3708.4,27,474,3453,60613.8,0.0,0.1,0,0,0.0,0.0,782,60604-2020-38,POINT (-87.629029 41.878153)
60604,39,09/20/2020,09/26/2020,0,29,0,3708.4,22,496,2813,63427.1,0.0,0.1,0,0,0.0,0.0,782,60604-2020-39,POINT (-87.629029 41.878153)
60604,40,09/27/2020,10/03/2020,0,29,0,3708.4,20,516,2558,65984.7,0.0,0.1,0,0,0.0,0.0,782,60604-2020-40,POINT (-87.629029 41.878153)
60604,41,10/04/2020,10/10/2020,3,32,384,4092.1,24,540,3069,69053.7,0.0,0.1,0,0,0.0,0.0,782,60604-2020-41,POINT (-87.629029 41.878153)
60604,42,10/11/2020,10/17/2020,1,33,128,4219.9,52,592,6650,75703.3,0.0,0.1,0,0,0.0,0.0,782,60604-2020-42,POINT (-87.629029 41.878153)
60604,43,10/18/2020,10/24/2020,2,35,256,4475.7,28,620,3581,79283.9,0.0,0.1,0,0,0.0,0.0,782,60604-2020-43,POINT (-87.629029 41.878153)
60604,44,10/25/2020,10/31/2020,6,41,767,5243,39,659,4987,84271.1,0.1,0.1,0,0,0.0,0.0,782,60604-2020-44,POINT (-87.629029 41.878153)
60604,45,11/01/2020,11/07/2020,10,51,1279,6521.7,60,719,7673,91943.7,0.2,0.1,0,0,0.0,0.0,782,60604-2020-45,POINT (-87.629029 41.878153)
60604,46,11/08/2020,11/14/2020,7,58,895,7416.9,58,777,7417,99360.6,0.2,0.1,0,0,0.0,0.0,782,60604-2020-46,POINT (-87.629029 41.878153)
60604,47,11/15/2020,11/21/2020,8,66,1023,8439.9,82,859,10486,109846.5,0.1,0.1,0,0,0.0,0.0,782,60604-2020-47,POINT (-87.629029 41.878153)
60604,48,11/22/2020,11/28/2020,5,71,639,9079.3,41,900,5243,115089.5,0.1,0.1,0,0,0.0,0.0,782,60604-2020-48,POINT (-87.629029 41.878153)
60604,49,11/29/2020,12/05/2020,1,72,128,9207.2,41,941,5243,120332.5,0.1,0.1,0,0,0.0,0.0,782,60604-2020-49,POINT (-87.629029 41.878153)
60602,42,10/11/2020,10/17/2020,6,30,482,2411.6,55,873,4421,70176.8,0.1,0.0,0,0,0.0,0.0,1244,60602-2020-42,POINT (-87.628309 41.883136)
60602,1,01/03/2021,01/09/2021,5,75,402,6028.9,63,1599,5064,128537,0.1,0.1,0,1,0.0,80.4,1244,60602-2021-1,POINT (-87.628309 41.883136)
60602,12,03/21/2021,03/27/2021,2,98,161,7877.8,72,2189,5788,175964.6,0.1,0.1,0,2,0.0,160.8,1244,60602-2021-12,POINT (-87.628309 41.883136)
60602,14,04/04/2021,04/10/2021,1,100,80,8038.6,66,2313,5306,185932.5,0.0,0.1,0,2,0.0,160.8,1244,60602-2021-14,POINT (-87.628309 41.883136)
60602,16,04/18/2021,04/24/2021,3,104,241,8360.1,73,2459,5868,197668.8,0.0,0.0,0,2,0.0,160.8,1244,60602-2021-16,POINT (-87.628309 41.883136)
60602,29,07/18/2021,07/24/2021,0,107,0,8601.3,117,3406,9405,273794.2,0.0,0.0,0,2,0.0,160.8,1244,60602-2021-29,POINT (-87.628309 41.883136)
60602,35,08/29/2021,09/04/2021,2,123,161,9887.5,92,3987,7396,320498.4,0.0,0.0,0,2,0.0,160.8,1244,60602-2021-35,POINT (-87.628309 41.883136)
60602,37,09/12/2021,09/18/2021,0,124,0,9967.8,147,4309,11817,346382.6,0.0,0.0,0,2,0.0,160.8,1244,60602-2021-37,POINT (-87.628309 41.883136)
60602,39,09/26/2021,10/02/2021,0,126,0,10128.6,223,4705,17926,378215.4,0.0,0.0,0,3,0.0,241.2,1244,60602-2021-39,POINT (-87.628309 41.883136)
60602,40,10/03/2021,10/09/2021,0,126,0,10128.6,151,4856,12138,390353.7,0.0,0.0,0,3,0.0,241.2,1244,60602-2021-40,POINT (-87.628309 41.883136)
60602,42,10/17/2021,10/23/2021,0,128,0,10289.4,150,5279,12058,424356.9,0.0,0.0,0,3,0.0,241.2,1244,60602-2021-42,POINT (-87.628309 41.883136)
60602,43,10/24/2021,10/30/2021,1,129,80,10369.8,216,5495,17363,441720.3,0.0,0.0,0,3,0.0,241.2,1244,60602-2021-43,POINT (-87.628309 41.883136)
Unknown,51,12/19/2021,12/25/2021,327,1908,0,0,3673,176255,0,0,0.2,0.1,0,10,0.0,0.0,0,Unknown-2021-51,
60601,7,02/14/2021,02/20/2021,10,910,68,6201,586,19447,3993,132517.9,0.0,0.0,0,11,0.0,75.0,14675,60601-2021-7,POINT (-87.622844 41.886262)
60601,8,02/21/2021,02/27/2021,6,916,41,6241.9,644,20091,4388,136906.3,0.0,0.0,0,11,0.0,75.0,14675,60601-2021-8,POINT (-87.622844 41.886262)
60601,9,02/28/2021,03/06/2021,12,928,82,6323.7,681,20772,4640,141546.8,0.0,0.0,0,11,0.0,75.0,14675,60601-2021-9,POINT (-87.622844 41.886262)
60601,1,01/02/2022,01/08/2022,597,3503,4068,23870.5,2264,76124,15428,518732.5,0.3,0.1,0,12,0.0,81.8,14675,60601-2022-1,POINT (-87.622844 41.886262)
60602,30,07/25/2021,07/31/2021,4,111,322,8922.8,112,3518,9003,282797.4,0.0,0.0,0,2,0.0,160.8,1244,60602-2021-30,POINT (-87.628309 41.883136)
60602,33,08/15/2021,08/21/2021,3,118,241,9485.5,58,3802,4662,305627,0.0,0.0,0,2,0.0,160.8,1244,60602-2021-33,POINT (-87.628309 41.883136)
60602,3,01/17/2021,01/23/2021,0,77,0,6189.7,46,1707,3698,137218.6,0.0,0.1,0,1,0.0,80.4,1244,60602-2021-3,POINT (-87.628309 41.883136)
60602,44,10/31/2021,11/06/2021,3,132,241,10610.9,324,5819,26045,467765.3,0.0,0.0,0,3,0.0,241.2,1244,60602-2021-44,POINT (-87.628309 41.883136)
60602,45,11/07/2021,11/13/2021,3,135,241,10852.1,285,6104,22910,490675.2,0.0,0.0,0,3,0.0,241.2,1244,60602-2021-45,POINT (-87.628309 41.883136)
60602,46,11/14/2021,11/20/2021,6,141,482,11334.4,326,6430,26206,516881,0.0,0.0,0,3,0.0,241.2,1244,60602-2021-46,POINT (-87.628309 41.883136)
60602,47,11/21/2021,11/27/2021,3,144,241,11575.6,168,6598,13505,530385.9,0.0,0.0,0,3,0.0,241.2,1244,60602-2021-47,POINT (-87.628309 41.883136)
60602,48,11/28/2021,12/04/2021,4,148,322,11897.1,379,6977,30466,560852.1,0.0,0.0,0,3,0.0,241.2,1244,60602-2021-48,POINT (-87.628309 41.883136)
60602,49,12/05/2021,12/11/2021,7,155,563,12459.8,376,7353,30225,591077.2,0.0,0.0,0,3,0.0,241.2,1244,60602-2021-49,POINT (-87.628309 41.883136)
60602,1,01/02/2022,01/08/2022,45,290,3617,23311.9,279,8345,22428,670819.9,0.2,0.0,0,3,0.0,241.2,1244,60602-2022-1,POINT (-87.628309 41.883136)
60602,10,03/06/2022,03/12/2022,0,328,0,26366.6,136,9852,10932,791961.4,0.0,0.0,0,3,0.0,241.2,1244,60602-2022-10,POINT (-87.628309 41.883136)
60602,11,03/13/2022,03/19/2022,2,330,161,26527.3,118,9970,9486,801446.9,0.0,0.0,0,3,0.0,241.2,1244,60602-2022-11,POINT (-87.628309 41.883136)
60602,12,03/20/2022,03/26/2022,0,330,0,26527.3,103,10073,8280,809726.7,0.0,0.0,0,3,0.0,241.2,1244,60602-2022-12,POINT (-87.628309 41.883136)
60602,13,03/27/2022,04/02/2022,1,331,80,26607.7,122,10195,9807,819533.8,0.0,0.0,0,3,0.0,241.2,1244,60602-2022-13,POINT (-87.628309 41.883136)
60602,14,04/03/2022,04/09/2022,7,338,563,27170.4,116,10311,9325,828858.5,0.1,0.0,0,3,0.0,241.2,1244,60602-2022-14,POINT (-87.628309 41.883136)
60602,19,05/08/2022,05/14/2022,3,362,241,29099.7,95,10723,7637,861977.5,0.0,0.0,0,3,0.0,241.2,1244,60602-2022-19,POINT (-87.628309 41.883136)
60602,2,01/09/2022,01/15/2022,18,308,1447,24758.8,194,8539,15595,686414.8,0.1,0.0,0,3,0.0,241.2,1244,60602-2022-2,POINT (-87.628309 41.883136)
60602,20,05/15/2022,05/21/2022,7,369,563,29662.4,87,10810,6994,868971.1,0.1,0.0,0,3,0.0,241.2,1244,60602-2022-20,POINT (-87.628309 41.883136)
60602,21,05/22/2022,05/28/2022,5,374,402,30064.3,108,10918,8682,877652.7,0.0,0.0,0,3,0.0,241.2,1244,60602-2022-21,POINT (-87.628309 41.883136)
60602,22,05/29/2022,06/04/2022,5,379,402,30466.2,107,11025,8601,886254,0.0,0.0,0,3,0.0,241.2,1244,60602-2022-22,POINT (-87.628309 41.883136)
60602,27,07/03/2022,07/09/2022,1,409,80,32877.8,40,11309,3215,909083.6,0.0,0.0,0,3,0.0,241.2,1244,60602-2022-27,POINT (-87.628309 41.883136)
60602,28,07/10/2022,07/16/2022,7,416,563,33440.5,43,11352,3457,912540.2,0.1,0.0,0,3,0.0,241.2,1244,60602-2022-28,POINT (-87.628309 41.883136)
60602,29,07/17/2022,07/23/2022,2,418,161,33601.3,26,11378,2090,914630.2,0.1,0.0,0,3,0.0,241.2,1244,60602-2022-29,POINT (-87.628309 41.883136)
60601,18,05/01/2022,05/07/2022,50,4361,341,29717.2,527,93050,3591,634071.6,0.1,0.1,0,13,0.0,88.6,14675,60601-2022-18,POINT (-87.622844 41.886262)
60601,19,05/08/2022,05/14/2022,70,4431,477,30194.2,558,93608,3802,637873.9,0.1,0.1,0,13,0.0,88.6,14675,60601-2022-19,POINT (-87.622844 41.886262)
60601,2,01/09/2022,01/15/2022,252,3755,1717,25587.7,1623,77747,11060,529792.2,0.2,0.1,1,13,6.8,88.6,14675,60601-2022-2,POINT (-87.622844 41.886262)
60601,20,05/15/2022,05/21/2022,72,4503,491,30684.8,502,94110,3421,641294.7,0.1,0.1,0,13,0.0,88.6,14675,60601-2022-20,POINT (-87.622844 41.886262)
60601,21,05/22/2022,05/28/2022,68,4571,463,31148.2,572,94682,3898,645192.5,0.1,0.1,0,13,0.0,88.6,14675,60601-2022-21,POINT (-87.622844 41.886262)
60604,1,01/03/2021,01/09/2021,4,81,512,10358.1,68,1245,8696,159207.2,0.0,0.1,0,0,0.0,0.0,782,60604-2021-1,POINT (-87.629029 41.878153)
60604,10,03/07/2021,03/13/2021,2,91,256,11636.8,81,1840,10358,235294.1,0.0,0.1,0,0,0.0,0.0,782,60604-2021-10,POINT (-87.629029 41.878153)
60602,35,08/28/2022,09/03/2022,2,426,161,34244.4,35,11559,2814,929180.1,0.1,0.0,0,3,0.0,241.2,1244,60602-2022-35,POINT (-87.628309 41.883136)
60602,36,09/04/2022,09/10/2022,1,427,80,34324.8,31,11590,2492,931672,0.0,0.0,0,3,0.0,241.2,1244,60602-2022-36,POINT (-87.628309 41.883136)
60602,42,10/16/2022,10/22/2022,1,443,80,35610.9,47,11833,3778,951205.8,0.1,0.0,0,3,0.0,241.2,1244,60602-2022-42,POINT (-87.628309 41.883136)
60604,11,03/14/2021,03/20/2021,4,95,512,12148.3,177,2017,22634,257928.4,0.0,0.1,0,0,0.0,0.0,782,60604-2021-11,POINT (-87.629029 41.878153)
60604,12,03/21/2021,03/27/2021,2,97,256,12404.1,166,2183,21228,279156,0.0,0.1,0,0,0.0,0.0,782,60604-2021-12,POINT (-87.629029 41.878153)
60604,13,03/28/2021,04/03/2021,1,98,128,12532,207,2390,26471,305626.6,0.0,0.0,0,0,0.0,0.0,782,60604-2021-13,POINT (-87.629029 41.878153)
60604,14,04/04/2021,04/10/2021,4,102,512,13043.5,218,2608,27877,333503.8,0.0,0.0,0,0,0.0,0.0,782,60604-2021-14,POINT (-87.629029 41.878153)
60604,15,04/11/2021,04/17/2021,0,102,0,13043.5,234,2842,29923,363427.1,0.0,0.0,0,0,0.0,0.0,782,60604-2021-15,POINT (-87.629029 41.878153)
60604,16,04/18/2021,04/24/2021,1,103,128,13171.4,231,3073,29540,392966.8,0.0,0.0,0,0,0.0,0.0,782,60604-2021-16,POINT (-87.629029 41.878153)
60602,43,10/23/2022,10/29/2022,4,447,322,35932.5,41,11874,3296,954501.6,0.1,0.0,0,3,0.0,241.2,1244,60602-2022-43,POINT (-87.628309 41.883136)
60602,44,10/30/2022,11/05/2022,3,450,241,36173.6,43,11917,3457,957958.2,0.1,0.0,0,3,0.0,241.2,1244,60602-2022-44,POINT (-87.628309 41.883136)
60604,17,04/25/2021,05/01/2021,5,108,639,13810.7,223,3296,28517,421483.4,0.0,0.0,0,0,0.0,0.0,782,60604-2021-17,POINT (-87.629029 41.878153)
60602,45,11/06/2022,11/12/2022,4,454,322,36495.2,39,11956,3135,961093.2,0.1,0.0,0,3,0.0,241.2,1244,60602-2022-45,POINT (-87.628309 41.883136)
60604,18,05/02/2021,05/08/2021,1,109,128,13938.6,239,3535,30563,452046,0.0,0.0,0,0,0.0,0.0,782,60604-2021-18,POINT (-87.629029 41.878153)
60602,46,11/13/2022,11/19/2022,1,455,80,36575.6,29,11985,2331,963424.4,0.0,0.0,0,3,0.0,241.2,1244,60602-2022-46,POINT (-87.628309 41.883136)
60604,19,05/09/2021,05/15/2021,0,109,0,13938.6,235,3770,30051,482097.2,0.0,0.0,0,0,0.0,0.0,782,60604-2021-19,POINT (-87.629029 41.878153)
60604,2,01/10/2021,01/16/2021,3,84,384,10741.7,65,1310,8312,167519.2,0.1,0.1,0,0,0.0,0.0,782,60604-2021-2,POINT (-87.629029 41.878153)
60604,26,06/27/2021,07/03/2021,2,111,256,14194.4,152,5114,19437,653964.2,0.0,0.0,0,0,0.0,0.0,782,60604-2021-26,POINT (-87.629029 41.878153)
60604,27,07/04/2021,07/10/2021,0,111,0,14194.4,132,5246,16880,670844,0.0,0.0,0,0,0.0,0.0,782,60604-2021-27,POINT (-87.629029 41.878153)
60604,28,07/11/2021,07/17/2021,0,111,0,14194.4,174,5420,22251,693094.6,0.0,0.0,0,0,0.0,0.0,782,60604-2021-28,POINT (-87.629029 41.878153)
60602,47,11/20/2022,11/26/2022,1,456,80,36655.9,18,12003,1447,964871.4,0.0,0.0,0,3,0.0,241.2,1244,60602-2022-47,POINT (-87.628309 41.883136)
60601,22,05/29/2022,06/04/2022,69,4640,470,31618.4,576,95258,3925,649117.5,0.1,0.1,0,13,0.0,88.6,14675,60601-2022-22,POINT (-87.622844 41.886262)
60601,23,06/05/2022,06/11/2022,54,4694,368,31986.4,521,95779,3550,652667.8,0.1,0.1,0,13,0.0,88.6,14675,60601-2022-23,POINT (-87.622844 41.886262)
60601,24,06/12/2022,06/18/2022,41,4735,279,32265.8,384,96163,2617,655284.5,0.1,0.1,0,13,0.0,88.6,14675,60601-2022-24,POINT (-87.622844 41.886262)
60602,41,10/10/2021,10/16/2021,2,128,161,10289.4,273,5129,21945,412299,0.0,0.0,0,3,0.0,241.2,1244,60602-2021-41,POINT (-87.628309 41.883136)
60604,20,05/16/2021,05/22/2021,0,109,0,13938.6,238,4008,30435,512532,0.0,0.0,0,0,0.0,0.0,782,60604-2021-20,POINT (-87.629029 41.878153)
60659,12,03/15/2020,03/21/2020,20,21,49,51.1,54,59,132,143.7,0.1,0.1,0,0,0.0,0.0,41068,60659-2020-12,POINT (-87.703266 41.990803)
60602,5,01/31/2021,02/06/2021,1,86,80,6913.2,47,1807,3778,145257.2,0.0,0.1,0,1,0.0,80.4,1244,60602-2021-5,POINT (-87.628309 41.883136)
60604,29,07/18/2021,07/24/2021,0,111,0,14194.4,208,5628,26598,719693.1,0.0,0.0,0,0,0.0,0.0,782,60604-2021-29,POINT (-87.629029 41.878153)
60602,5,01/30/2022,02/05/2022,4,324,322,26045,174,9092,13987,730868.2,0.0,0.0,0,3,0.0,241.2,1244,60602-2022-5,POINT (-87.628309 41.883136)
60602,6,02/06/2022,02/12/2022,2,326,161,26205.8,196,9288,15756,746623.8,0.0,0.0,0,3,0.0,241.2,1244,60602-2022-6,POINT (-87.628309 41.883136)
60602,7,02/13/2022,02/19/2022,2,328,161,26366.6,142,9430,11415,758038.6,0.0,0.0,0,3,0.0,241.2,1244,60602-2022-7,POINT (-87.628309 41.883136)
60602,8,02/20/2022,02/26/2022,0,328,0,26366.6,146,9576,11736,769774.9,0.0,0.0,0,3,0.0,241.2,1244,60602-2022-8,POINT (-87.628309 41.883136)
60602,6,02/05/2023,02/11/2023,0,474,0,38102.9,13,12260,1045,985530.5,0.0,0.0,0,3,0.0,241.2,1244,60602-2023-6,POINT (-87.628309 41.883136)
